"SampleID","Site","Type","Order.q","qD","qD.LCL","qD.UCL","SC_star"
"Bac_099","1","sediment_5",0,192.104998166223,191.219282897754,192.990713434691,0.9945
"Bac_099","1","sediment_5",1,158.643884824391,157.624804555897,159.662965092886,0.9945
"Bac_099","1","sediment_5",2,137.414490953887,135.812018756928,139.016963150845,0.9945
"Bac_101","1","sediment_5",0,1532.35809402168,1520.23421524473,1544.48197279863,0.9945
"Bac_101","1","sediment_5",1,764.277903864401,753.778833530206,774.776974198596,0.9945
"Bac_101","1","sediment_5",2,339.62452604846,328.284533377781,350.964518719139,0.9945
"Bac_102","1","sediment_5",0,354.719817057569,352.848284810438,356.5913493047,0.9945
"Bac_102","1","sediment_5",1,270.242857179117,268.019589567718,272.466124790517,0.9945
"Bac_102","1","sediment_5",2,207.634469986887,203.610488705042,211.658451268731,0.9945
"Bac_105","1","sediment_5",0,112.93198425789,110.14418151467,115.719787001109,0.9945
"Bac_105","1","sediment_5",1,82.6379019697587,78.7243743603639,86.5514295791535,0.9945
"Bac_105","1","sediment_5",2,48.0085843941191,40.7305978356042,55.2865709526339,0.9945
"Bac_121","1","tile_l",0,83.7776568706171,81.5709901149263,85.984323626308,0.9945
"Bac_121","1","tile_l",1,57.3500519284893,54.924712779671,59.7753910773077,0.9945
"Bac_121","1","tile_l",2,41.1183533472622,37.690041704212,44.5466649903125,0.9945
"Bac_123","1","tile_l",0,177.915517924997,172.785343214104,183.04569263589,0.9945
"Bac_123","1","tile_l",1,116.891908357448,113.175126360497,120.608690354398,0.9945
"Bac_123","1","tile_l",2,81.0481050974301,75.9204283903492,86.175781804511,0.9945
"Bac_124","1","tile_l",0,239.813906404882,234.490841011945,245.13697179782,0.9945
"Bac_124","1","tile_l",1,143.764399099491,139.389075111958,148.139723087024,0.9945
"Bac_124","1","tile_l",2,82.4554873411394,76.6631137503103,88.2478609319684,0.9945
